,const,no_of_adults,no_of_children,no_of_weekend_nights,no_of_week_nights,lead_time,arrival_date,no_of_previous_cancellations,no_of_previous_bookings_not_canceled,avg_price_per_room,no_of_special_requests,no_of_week_nights_log,lead_time_log,type_of_meal_plan_Meal Plan 2,type_of_meal_plan_Meal Plan 3,type_of_meal_plan_Not Selected,required_car_parking_space_Yes,room_type_reserved_Room_Type 2,room_type_reserved_Room_Type 3,room_type_reserved_Room_Type 4,room_type_reserved_Room_Type 5,room_type_reserved_Room_Type 6,room_type_reserved_Room_Type 7,arrival_year_2018,arrival_month_August,arrival_month_December,arrival_month_February,arrival_month_January,arrival_month_July,arrival_month_June,arrival_month_March,arrival_month_May,arrival_month_November,arrival_month_October,arrival_month_September,market_segment_type_Complementary,market_segment_type_Corporate,market_segment_type_Offline,market_segment_type_Online,repeated_guest_Yes,booking_status
20307,1.0,1,0,0,1,33.0,2,0,0,104.4,1,0.6931471805599453,3.5263605246161616,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
20308,1.0,2,0,0,4,197.0,9,0,0,108.45,1,1.6094379124341003,5.288267030694535,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
20309,1.0,2,0,0,2,15.0,29,0,0,60.0,0,1.0986122886681098,2.772588722239781,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
20310,1.0,2,0,0,5,156.0,8,0,0,131.52,0,1.791759469228055,5.056245805348308,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
20311,1.0,2,0,1,2,66.0,9,0,0,75.0,0,1.0986122886681098,4.204692619390966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
20312,1.0,2,0,1,4,61.0,19,0,0,89.25,2,1.6094379124341003,4.127134385045092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
20313,1.0,2,0,0,3,7.0,20,0,0,123.2,1,1.3862943611198906,2.0794415416798357,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
20314,1.0,2,0,2,3,46.0,19,0,0,86.5,0,1.3862943611198906,3.8501476017100584,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
20315,1.0,2,0,4,10,200.0,4,0,0,66.53,2,2.3978952727983707,5.303304908059076,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
20316,1.0,2,0,0,3,5.0,23,0,0,90.33,0,1.3862943611198906,1.791759469228055,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
20317,1.0,2,0,0,1,8.0,4,0,0,83.0,0,0.6931471805599453,2.1972245773362196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
20318,1.0,1,0,1,2,55.0,30,0,0,109.35,0,1.0986122886681098,4.02535169073515,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
20319,1.0,2,0,1,2,17.0,3,0,0,85.0,0,1.0986122886681098,2.8903717578961645,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
20320,1.0,2,0,2,1,87.0,23,0,0,112.25,1,0.6931471805599453,4.477336814478207,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
20321,1.0,2,1,2,5,147.0,13,0,0,122.04,0,1.791759469228055,4.997212273764115,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
20322,1.0,1,0,0,3,28.0,14,0,0,108.42,1,1.3862943611198906,3.367295829986474,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
20323,1.0,2,0,2,5,101.0,12,0,0,93.38,0,1.791759469228055,4.624972813284271,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
20324,1.0,1,0,0,1,183.0,11,0,0,98.1,0,0.6931471805599453,5.214935757608986,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
20325,1.0,2,0,0,1,180.0,16,0,0,70.0,0,0.6931471805599453,5.198497031265826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
20326,1.0,2,0,2,1,221.0,10,0,0,65.0,0,0.6931471805599453,5.402677381872279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
20327,1.0,1,0,1,2,2.0,13,0,0,91.0,0,1.0986122886681098,1.0986122886681098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
20328,1.0,2,0,0,2,107.0,24,0,0,90.0,0,1.0986122886681098,4.68213122712422,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
20329,1.0,2,1,2,0,68.0,24,0,0,117.0,2,0.0,4.23410650459726,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
20330,1.0,2,0,0,3,75.0,17,0,0,79.2,3,1.3862943611198906,4.330733340286331,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
20331,1.0,1,0,0,1,14.0,29,0,0,79.0,0,0.6931471805599453,2.70805020110221,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
20332,1.0,1,0,0,2,6.0,1,2,23,68.0,1,1.0986122886681098,1.9459101490553132,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
20333,1.0,1,0,0,1,0.0,10,0,0,85.93,0,0.6931471805599453,0.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
20334,1.0,2,0,1,0,18.0,11,0,0,89.0,0,0.0,2.9444389791664403,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
20335,1.0,2,0,0,2,4.0,1,0,0,57.75,0,1.0986122886681098,1.6094379124341003,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
20336,1.0,2,0,1,0,12.0,7,0,0,93.0,2,0.0,2.5649493574615367,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
20337,1.0,2,0,2,4,123.0,18,0,0,114.69,1,1.6094379124341003,4.820281565605037,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
20338,1.0,1,0,0,1,1.0,19,0,0,65.0,0,0.6931471805599453,0.6931471805599453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
20339,1.0,2,0,2,1,44.0,23,0,0,95.0,0,0.6931471805599453,3.8066624897703196,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
20340,1.0,1,0,0,2,8.0,2,0,0,56.0,0,1.0986122886681098,2.1972245773362196,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
20341,1.0,2,0,2,2,98.0,14,0,0,78.35,1,1.0986122886681098,4.59511985013459,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
20342,1.0,2,1,0,3,81.0,12,0,0,143.1,2,1.3862943611198906,4.406719247264253,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
20343,1.0,2,0,1,4,275.0,5,0,0,90.0,0,1.6094379124341003,5.62040086571715,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
20344,1.0,2,0,0,2,102.0,16,0,0,101.5,0,1.0986122886681098,4.634728988229636,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
20345,1.0,1,0,0,3,71.0,14,0,0,120.0,0,1.3862943611198906,4.276666119016055,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
20346,1.0,1,0,1,2,219.0,4,0,0,76.67,0,1.0986122886681098,5.393627546352362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
20347,1.0,2,0,1,4,91.0,7,0,0,109.29,2,1.6094379124341003,4.5217885770490405,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
20348,1.0,2,0,3,7,18.0,29,0,0,77.2,0,2.0794415416798357,2.9444389791664403,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
20349,1.0,2,0,0,4,289.5,21,0,0,117.0,1,1.6094379124341003,5.6937321388027,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
20350,1.0,2,0,1,3,85.0,6,0,0,85.0,1,1.3862943611198906,4.454347296253507,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
20351,1.0,1,0,0,2,68.0,26,0,0,118.8,1,1.0986122886681098,4.23410650459726,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
20352,1.0,2,0,1,2,36.0,31,0,0,95.0,0,1.0986122886681098,3.6109179126442243,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
20353,1.0,2,0,1,3,62.0,15,0,0,65.66,1,1.3862943611198906,4.143134726391533,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
20354,1.0,2,0,2,1,183.0,29,0,0,80.1,2,0.6931471805599453,5.214935757608986,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
20355,1.0,1,0,0,2,99.0,19,0,0,80.5,0,1.0986122886681098,4.605170185988092,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
20356,1.0,1,0,1,0,1.0,16,0,0,105.0,0,0.0,0.6931471805599453,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
20357,1.0,2,0,0,2,30.0,12,0,0,75.6,0,1.0986122886681098,3.4339872044851463,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
20358,1.0,2,0,1,2,36.0,13,0,0,116.1,2,1.0986122886681098,3.6109179126442243,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
20359,1.0,1,0,0,1,8.0,1,0,6,98.0,1,0.6931471805599453,2.1972245773362196,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
20360,1.0,2,1,2,7,139.0,13,0,0,86.92,0,2.0794415416798357,4.941642422609304,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
20361,1.0,2,0,0,2,35.0,1,0,0,84.24,0,1.0986122886681098,3.58351893845611,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
20362,1.0,2,0,2,0,95.0,20,0,0,84.6,2,0.0,4.564348191467836,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
20363,1.0,2,0,2,2,275.0,28,0,0,90.95,1,1.0986122886681098,5.62040086571715,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
20364,1.0,2,0,1,3,21.0,29,0,0,124.25,2,1.3862943611198906,3.091042453358316,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
20365,1.0,2,0,2,1,109.0,22,0,0,80.75,0,0.6931471805599453,4.700480365792417,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
20366,1.0,2,0,0,2,79.0,13,0,0,159.3,1,1.0986122886681098,4.382026634673881,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
20367,1.0,1,0,0,2,257.0,1,0,0,80.0,0,1.0986122886681098,5.552959584921617,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
20368,1.0,2,2,2,5,148.0,11,0,0,180.37874999999997,0,1.791759469228055,5.003946305945459,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
20369,1.0,2,0,1,3,84.0,25,0,0,72.25,0,1.3862943611198906,4.442651256490317,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
20370,1.0,1,0,0,1,0.0,27,0,0,20.968750000000014,3,0.6931471805599453,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
20371,1.0,2,2,0,1,4.0,25,0,0,180.37874999999997,1,0.6931471805599453,1.6094379124341003,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
20372,1.0,2,0,1,4,12.0,30,0,0,140.0,0,1.6094379124341003,2.5649493574615367,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
20373,1.0,1,0,0,2,6.0,10,0,0,20.968750000000014,0,1.0986122886681098,1.9459101490553132,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
20374,1.0,2,0,1,2,189.0,28,0,0,109.8,0,1.0986122886681098,5.247024072160486,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
20375,1.0,2,0,2,5,29.0,2,0,0,74.23,1,1.791759469228055,3.4011973816621555,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
20376,1.0,2,0,0,1,105.0,6,0,0,75.0,0,0.6931471805599453,4.663439094112067,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
20377,1.0,2,0,2,4,107.0,9,0,0,63.75,1,1.6094379124341003,4.68213122712422,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
20378,1.0,2,0,2,3,89.0,26,0,0,107.1,2,1.3862943611198906,4.499809670330265,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
20379,1.0,1,0,2,2,56.0,25,0,0,180.37874999999997,0,1.0986122886681098,4.04305126783455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
20380,1.0,2,0,0,2,30.0,2,0,0,140.0,0,1.0986122886681098,3.4339872044851463,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
20381,1.0,2,0,0,3,45.0,8,0,0,128.4,1,1.3862943611198906,3.828641396489095,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
20382,1.0,1,0,0,3,71.0,14,0,0,120.0,0,1.3862943611198906,4.276666119016055,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
20383,1.0,2,0,1,2,289.5,4,0,0,89.0,0,1.0986122886681098,5.723585101952381,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
20384,1.0,2,0,1,3,131.0,22,0,0,92.25,0,1.3862943611198906,4.882801922586371,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
20385,1.0,2,0,0,2,47.0,20,0,0,94.5,2,1.0986122886681098,3.871201010907891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
20386,1.0,1,0,0,1,50.0,2,0,0,85.5,0,0.6931471805599453,3.9318256327243257,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
20387,1.0,2,0,0,3,213.0,7,0,0,130.0,0,1.3862943611198906,5.365976015021851,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
20388,1.0,2,0,0,1,37.0,1,0,0,131.4,0,0.6931471805599453,3.6375861597263857,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
20389,1.0,2,0,0,3,61.0,17,0,0,79.2,1,1.3862943611198906,4.127134385045092,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
20390,1.0,1,0,0,1,14.0,15,0,0,100.0,0,0.6931471805599453,2.70805020110221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
20391,1.0,1,0,0,1,15.0,2,0,0,65.0,0,0.6931471805599453,2.772588722239781,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
20392,1.0,2,0,1,0,13.0,20,0,0,85.0,1,0.0,2.6390573296152584,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
20393,1.0,2,0,0,2,30.0,2,0,0,140.0,0,1.0986122886681098,3.4339872044851463,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
20394,1.0,2,0,1,2,32.0,2,0,0,116.64,0,1.0986122886681098,3.4965075614664802,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
20395,1.0,2,0,1,3,52.0,31,0,0,99.88,1,1.3862943611198906,3.970291913552122,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
20396,1.0,1,0,6,15,8.0,13,0,0,130.0,0,2.772588722239781,2.1972245773362196,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
20397,1.0,2,0,0,1,39.0,27,0,0,65.0,1,0.6931471805599453,3.6888794541139363,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
20398,1.0,2,0,0,3,162.0,17,0,0,70.0,0,1.3862943611198906,5.093750200806762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
20399,1.0,2,1,3,6,199.0,23,0,0,94.51,2,1.9459101490553132,5.298317366548036,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
20400,1.0,2,0,0,2,245.0,17,0,0,75.0,0,1.0986122886681098,5.5053315359323625,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
20401,1.0,2,0,1,2,19.0,3,0,0,149.0,0,1.0986122886681098,2.995732273553991,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
20402,1.0,1,0,0,3,166.0,1,0,0,110.0,0,1.3862943611198906,5.117993812416755,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
20403,1.0,2,0,2,1,5.0,5,0,0,62.8,0,0.6931471805599453,1.791759469228055,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
20404,1.0,2,0,0,2,102.0,16,0,0,109.0,0,1.0986122886681098,4.634728988229636,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
20405,1.0,2,0,2,0,34.0,11,0,0,103.05,2,0.0,3.5553480614894135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
20406,1.0,2,0,1,2,37.0,7,0,0,83.9,1,1.0986122886681098,3.6375861597263857,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
20407,1.0,2,0,0,4,16.0,31,0,0,134.7,0,1.6094379124341003,2.833213344056216,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
20408,1.0,2,0,0,1,64.0,16,0,0,149.4,0,0.6931471805599453,4.174387269895637,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
20409,1.0,2,0,1,2,75.0,2,0,0,140.4,1,1.0986122886681098,4.330733340286331,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
20410,1.0,2,0,0,2,289.5,9,0,0,52.0,0,1.0986122886681098,5.777652323222656,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
20411,1.0,2,0,0,3,101.0,17,0,0,80.75,2,1.3862943611198906,4.624972813284271,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
20412,1.0,2,0,1,3,49.0,24,0,0,62.8,0,1.3862943611198906,3.912023005428146,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
20413,1.0,2,0,2,2,99.0,30,0,0,65.0,0,1.0986122886681098,4.605170185988092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
20414,1.0,2,0,0,2,7.0,26,0,0,20.968750000000014,2,1.0986122886681098,2.0794415416798357,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
20415,1.0,2,0,0,4,17.0,16,0,0,74.8,2,1.6094379124341003,2.8903717578961645,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
20416,1.0,2,0,1,4,33.0,9,0,0,97.71,1,1.6094379124341003,3.5263605246161616,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
20417,1.0,1,0,2,1,122.0,27,0,0,86.0,1,0.6931471805599453,4.812184355372417,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
20418,1.0,2,0,2,4,17.0,29,0,0,97.5,1,1.6094379124341003,2.8903717578961645,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
20419,1.0,2,0,1,0,5.0,12,0,0,131.0,0,0.0,1.791759469228055,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
20420,1.0,2,0,2,5,127.0,29,0,0,81.96,1,1.791759469228055,4.852030263919617,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
20421,1.0,2,0,2,5,139.0,5,0,0,72.25,0,1.791759469228055,4.941642422609304,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
20422,1.0,2,0,1,3,289.5,1,0,0,73.95,0,1.3862943611198906,5.673323267171493,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
20423,1.0,1,0,2,1,1.0,28,0,0,60.0,0,0.6931471805599453,0.6931471805599453,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
20424,1.0,3,0,0,3,236.0,22,0,0,159.3,0,1.3862943611198906,5.4680601411351315,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
20425,1.0,2,0,2,7,17.0,9,0,0,108.2,0,2.0794415416798357,2.8903717578961645,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
20426,1.0,2,0,1,3,250.0,26,0,0,95.0,0,1.3862943611198906,5.5254529391317835,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
20427,1.0,2,0,0,4,253.0,4,0,0,90.0,0,1.6094379124341003,5.537334267018537,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
20428,1.0,2,0,2,0,5.0,18,0,0,123.7,0,0.0,1.791759469228055,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
20429,1.0,2,0,0,2,289.5,21,0,0,115.0,0,1.0986122886681098,5.680172609017068,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
20430,1.0,2,0,0,1,8.0,14,0,0,101.0,2,0.6931471805599453,2.1972245773362196,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
20431,1.0,2,0,0,2,74.0,18,0,0,109.0,0,1.0986122886681098,4.31748811353631,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
20432,1.0,2,0,0,3,2.0,26,0,0,176.0,1,1.3862943611198906,1.0986122886681098,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
20433,1.0,2,0,1,2,66.0,9,0,0,75.0,0,1.0986122886681098,4.204692619390966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
20434,1.0,2,0,0,3,157.0,14,0,0,112.0,0,1.3862943611198906,5.062595033026967,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
20435,1.0,1,0,0,3,2.0,13,0,0,91.0,0,1.3862943611198906,1.0986122886681098,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
20436,1.0,2,0,2,1,11.0,18,0,0,141.0,1,0.6931471805599453,2.4849066497880004,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
