,Booking_ID,no_of_adults,no_of_children,no_of_weekend_nights,no_of_week_nights,type_of_meal_plan,required_car_parking_space,room_type_reserved,lead_time,arrival_year,arrival_month,arrival_date,market_segment_type,repeated_guest,no_of_previous_cancellations,no_of_previous_bookings_not_canceled,avg_price_per_room,no_of_special_requests,booking_status
34035,INN34036,2,0,0,1,Not Selected,0,Room_Type 1,119,2018,11,10,Online,0,0,0,170.1,1,Not_Canceled
647,INN00648,2,0,0,3,Meal Plan 1,0,Room_Type 1,37,2018,10,13,Offline,0,0,0,105.0,0,Not_Canceled
8444,INN08445,3,0,1,2,Meal Plan 1,0,Room_Type 4,102,2018,8,19,Online,0,0,0,152.1,3,Not_Canceled
11064,INN11065,1,0,1,3,Meal Plan 1,0,Room_Type 1,56,2018,6,9,Offline,0,0,0,74.0,0,Not_Canceled
33526,INN33527,1,0,0,4,Meal Plan 1,0,Room_Type 1,215,2018,5,4,Online,0,0,0,100.8,2,Canceled
31615,INN31616,2,0,1,2,Meal Plan 2,0,Room_Type 1,161,2018,3,25,Offline,0,0,0,130.0,0,Canceled
18204,INN18205,1,0,0,0,Meal Plan 1,0,Room_Type 1,83,2017,12,17,Complementary,0,0,0,0.0,1,Not_Canceled
14091,INN14092,2,0,1,4,Meal Plan 1,0,Room_Type 4,105,2018,1,25,Offline,0,0,0,84.0,0,Not_Canceled
30476,INN30477,2,0,1,2,Meal Plan 1,0,Room_Type 1,302,2018,9,16,Offline,0,0,0,100.0,0,Canceled
11333,INN11334,2,2,1,5,Meal Plan 1,0,Room_Type 2,30,2018,2,2,Online,0,0,0,139.05,0,Canceled
15239,INN15240,2,0,0,1,Meal Plan 1,0,Room_Type 4,65,2018,4,23,Online,0,0,0,118.8,0,Not_Canceled
20955,INN20956,2,0,2,1,Meal Plan 1,0,Room_Type 4,26,2017,10,17,Offline,0,0,0,75.0,0,Not_Canceled
11417,INN11418,1,0,2,4,Meal Plan 1,0,Room_Type 1,245,2018,7,6,Offline,0,0,0,110.0,0,Canceled
20965,INN20966,2,0,0,2,Meal Plan 1,0,Room_Type 5,14,2018,10,7,Corporate,0,0,0,166.25,0,Canceled
966,INN00967,2,0,0,3,Not Selected,1,Room_Type 1,69,2018,6,21,Online,0,0,0,114.9,1,Not_Canceled
34383,INN34384,2,0,2,3,Not Selected,0,Room_Type 1,80,2018,3,31,Online,0,0,0,55.63,1,Not_Canceled
24847,INN24848,1,0,0,3,Meal Plan 1,0,Room_Type 1,113,2018,5,31,Corporate,0,0,0,100.0,0,Canceled
28482,INN28483,1,0,0,1,Meal Plan 1,0,Room_Type 1,33,2018,9,2,Online,0,0,0,104.4,1,Not_Canceled
22399,INN22400,2,0,0,4,Meal Plan 1,0,Room_Type 1,197,2018,8,9,Online,0,0,0,108.45,1,Canceled
21539,INN21540,2,0,0,2,Meal Plan 1,0,Room_Type 1,15,2017,12,29,Offline,0,0,0,60.0,0,Not_Canceled
14667,INN14668,2,0,0,5,Meal Plan 1,0,Room_Type 1,156,2018,11,8,Online,0,0,0,131.52,0,Canceled
22543,INN22544,2,0,1,2,Meal Plan 1,0,Room_Type 1,66,2017,10,9,Offline,0,0,0,75.0,0,Canceled
16043,INN16044,2,0,1,4,Meal Plan 1,0,Room_Type 1,61,2017,10,19,Online,0,0,0,89.25,2,Not_Canceled
15312,INN15313,2,0,0,3,Meal Plan 1,0,Room_Type 1,7,2018,10,20,Online,0,0,0,123.2,1,Not_Canceled
13730,INN13731,2,0,2,3,Meal Plan 1,0,Room_Type 1,46,2018,5,19,Offline,0,0,0,86.5,0,Not_Canceled
22924,INN22925,2,0,4,10,Meal Plan 1,0,Room_Type 1,200,2018,8,4,Online,0,0,0,66.53,2,Canceled
10097,INN10098,2,0,0,3,Not Selected,0,Room_Type 1,5,2018,11,23,Online,0,0,0,90.33,0,Canceled
16122,INN16123,2,0,0,1,Meal Plan 1,0,Room_Type 1,8,2017,11,4,Online,0,0,0,83.0,0,Not_Canceled
2361,INN02362,1,0,1,2,Meal Plan 1,0,Room_Type 1,55,2018,5,30,Online,0,0,0,109.35,0,Canceled
4240,INN04241,2,0,1,2,Meal Plan 1,0,Room_Type 1,17,2018,10,3,Offline,0,0,0,85.0,0,Not_Canceled
927,INN00928,2,0,2,1,Meal Plan 2,0,Room_Type 1,87,2018,10,23,Offline,0,0,0,112.25,1,Not_Canceled
21381,INN21382,2,1,2,5,Meal Plan 1,0,Room_Type 1,147,2018,8,13,Online,0,0,0,122.04,0,Canceled
30148,INN30149,1,0,0,3,Meal Plan 1,0,Room_Type 4,28,2018,6,14,Online,0,0,0,108.42,1,Not_Canceled
35402,INN35403,2,0,2,5,Meal Plan 1,0,Room_Type 4,101,2018,4,12,Online,0,0,0,93.38,0,Not_Canceled
16928,INN16929,1,0,0,1,Not Selected,0,Room_Type 1,183,2018,10,11,Online,0,0,0,98.1,0,Canceled
24743,INN24744,2,0,0,1,Meal Plan 1,0,Room_Type 1,180,2017,10,16,Offline,0,0,0,70.0,0,Canceled
27084,INN27085,2,0,2,1,Meal Plan 1,0,Room_Type 1,221,2017,10,10,Offline,0,0,0,65.0,0,Not_Canceled
24922,INN24923,1,0,1,2,Meal Plan 1,0,Room_Type 1,2,2017,11,13,Online,0,0,0,91.0,0,Not_Canceled
15727,INN15728,2,0,0,2,Meal Plan 1,0,Room_Type 1,107,2018,11,24,Online,0,0,0,90.0,0,Not_Canceled
15401,INN15402,2,1,2,0,Meal Plan 1,0,Room_Type 1,68,2018,4,24,Online,0,0,0,117.0,2,Not_Canceled
2204,INN02205,2,0,0,3,Not Selected,0,Room_Type 1,75,2018,11,17,Online,0,0,0,79.2,3,Not_Canceled
25927,INN25928,1,0,0,1,Meal Plan 1,0,Room_Type 1,14,2018,11,29,Corporate,0,0,0,79.0,0,Not_Canceled
4102,INN04103,1,0,0,2,Meal Plan 1,1,Room_Type 1,6,2018,3,1,Corporate,1,2,23,68.0,1,Not_Canceled
13451,INN13452,1,0,0,1,Not Selected,0,Room_Type 1,0,2018,5,10,Online,0,0,0,85.93,0,Not_Canceled
9056,INN09057,2,0,1,0,Meal Plan 1,0,Room_Type 1,18,2018,12,11,Offline,0,0,0,89.0,0,Not_Canceled
7507,INN07508,2,0,0,2,Not Selected,0,Room_Type 1,4,2017,12,1,Online,0,0,0,57.75,0,Not_Canceled
17465,INN17466,2,0,1,0,Meal Plan 1,0,Room_Type 1,12,2018,2,7,Online,0,0,0,93.0,2,Not_Canceled
25257,INN25258,2,0,2,4,Meal Plan 1,0,Room_Type 4,123,2018,9,18,Online,0,0,0,114.69,1,Not_Canceled
7156,INN07157,1,0,0,1,Meal Plan 1,0,Room_Type 1,1,2017,11,19,Corporate,0,0,0,65.0,0,Canceled
21319,INN21320,2,0,2,1,Meal Plan 1,0,Room_Type 2,44,2018,4,23,Offline,0,0,0,95.0,0,Not_Canceled
32454,INN32455,1,0,0,2,Meal Plan 1,0,Room_Type 1,8,2018,3,2,Offline,0,0,0,56.0,0,Not_Canceled
13432,INN13433,2,0,2,2,Not Selected,0,Room_Type 1,98,2018,8,14,Online,0,0,0,78.35,1,Not_Canceled
16600,INN16601,2,1,0,3,Meal Plan 1,0,Room_Type 1,81,2018,5,12,Online,0,0,0,143.1,2,Not_Canceled
27583,INN27584,2,0,1,4,Meal Plan 1,0,Room_Type 1,275,2018,10,5,Offline,0,0,0,90.0,0,Canceled
12029,INN12030,2,0,0,2,Meal Plan 2,0,Room_Type 1,102,2017,10,16,Offline,0,0,0,101.5,0,Canceled
24801,INN24802,1,0,0,3,Meal Plan 1,0,Room_Type 1,71,2018,6,14,Offline,0,0,0,120.0,0,Not_Canceled
36153,INN36154,1,0,1,2,Meal Plan 1,0,Room_Type 1,219,2017,9,4,Offline,0,0,0,76.67,0,Not_Canceled
13670,INN13671,2,0,1,4,Meal Plan 1,0,Room_Type 4,91,2018,9,7,Online,0,0,0,109.29,2,Not_Canceled
6884,INN06885,2,0,3,7,Not Selected,0,Room_Type 1,18,2018,1,29,Online,0,0,0,77.2,0,Not_Canceled
23371,INN23372,2,0,0,4,Meal Plan 2,0,Room_Type 1,296,2018,9,21,Offline,0,0,0,117.0,1,Canceled
18916,INN18917,2,0,1,3,Meal Plan 1,0,Room_Type 1,85,2018,10,6,Offline,0,0,0,85.0,1,Not_Canceled
28526,INN28527,1,0,0,2,Meal Plan 1,0,Room_Type 4,68,2018,4,26,Online,0,0,0,118.8,1,Not_Canceled
19042,INN19043,2,0,1,2,Not Selected,0,Room_Type 1,36,2018,10,31,Online,0,0,0,95.0,0,Canceled
27736,INN27737,2,0,1,3,Meal Plan 1,0,Room_Type 2,62,2018,2,15,Online,0,0,0,65.66,1,Not_Canceled
35897,INN35898,2,0,2,1,Not Selected,0,Room_Type 1,183,2018,10,29,Online,0,0,0,80.1,2,Canceled
11137,INN11138,1,0,0,2,Meal Plan 1,0,Room_Type 1,99,2018,2,19,Corporate,0,0,0,80.5,0,Not_Canceled
16427,INN16428,1,0,1,0,Meal Plan 1,0,Room_Type 1,1,2018,5,16,Online,0,0,0,105.0,0,Canceled
24670,INN24671,2,0,0,2,Meal Plan 1,0,Room_Type 1,30,2018,4,12,Online,0,0,0,75.6,0,Not_Canceled
31221,INN31222,2,0,1,2,Not Selected,0,Room_Type 1,36,2018,5,13,Online,0,0,0,116.1,2,Not_Canceled
13677,INN13678,1,0,0,1,Meal Plan 1,1,Room_Type 1,8,2018,6,1,Corporate,1,0,6,98.0,1,Not_Canceled
30988,INN30989,2,1,2,7,Meal Plan 1,0,Room_Type 1,139,2018,7,13,Online,0,0,0,86.92,0,Canceled
35698,INN35699,2,0,0,2,Not Selected,0,Room_Type 1,35,2018,6,1,Online,0,0,0,84.24,0,Canceled
25370,INN25371,2,0,2,0,Meal Plan 1,0,Room_Type 1,95,2018,11,20,Online,0,0,0,84.6,2,Canceled
4911,INN04912,2,0,2,2,Meal Plan 1,0,Room_Type 1,275,2018,10,28,Online,0,0,0,90.95,1,Canceled
26045,INN26046,2,0,1,3,Meal Plan 1,0,Room_Type 1,21,2018,8,29,Online,0,0,0,124.25,2,Not_Canceled
16393,INN16394,2,0,2,1,Meal Plan 1,0,Room_Type 1,109,2018,5,22,Offline,0,0,0,80.75,0,Not_Canceled
9889,INN09890,2,0,0,2,Meal Plan 1,0,Room_Type 4,79,2018,5,13,Online,0,0,0,159.3,1,Canceled
2538,INN02539,1,0,0,2,Meal Plan 2,0,Room_Type 1,257,2017,7,1,Offline,0,0,0,80.0,0,Not_Canceled
2792,INN02793,2,2,2,5,Meal Plan 2,0,Room_Type 6,148,2018,7,11,Online,0,0,0,217.11,0,Canceled
26644,INN26645,2,0,1,3,Meal Plan 1,0,Room_Type 1,84,2018,7,25,Offline,0,0,0,72.25,0,Not_Canceled
15486,INN15487,1,0,0,1,Meal Plan 1,0,Room_Type 1,0,2018,1,27,Complementary,0,0,0,0.0,3,Not_Canceled
29441,INN29442,2,2,0,1,Meal Plan 1,0,Room_Type 6,4,2018,3,25,Online,0,0,0,240.0,1,Not_Canceled
4013,INN04014,2,0,1,4,Meal Plan 1,0,Room_Type 4,12,2018,3,30,Online,0,0,0,140.0,0,Canceled
34671,INN34672,1,0,0,2,Meal Plan 2,0,Room_Type 1,6,2017,12,10,Online,0,0,0,0.0,0,Not_Canceled
17300,INN17301,2,0,1,2,Meal Plan 1,0,Room_Type 4,189,2018,10,28,Online,0,0,0,109.8,0,Canceled
8174,INN08175,2,0,2,5,Not Selected,0,Room_Type 1,29,2018,3,2,Online,0,0,0,74.23,1,Canceled
16001,INN16002,2,0,0,1,Meal Plan 1,0,Room_Type 1,105,2018,4,6,Offline,0,0,0,75.0,0,Canceled
20789,INN20790,2,0,2,4,Meal Plan 1,0,Room_Type 1,107,2017,8,9,Offline,0,0,0,63.75,1,Canceled
33272,INN33273,2,0,2,3,Meal Plan 1,0,Room_Type 1,89,2018,6,26,Online,0,0,0,107.1,2,Not_Canceled
24205,INN24206,1,0,2,2,Meal Plan 1,0,Room_Type 1,56,2017,9,25,Offline,0,0,0,185.0,0,Not_Canceled
4776,INN04777,2,0,0,2,Meal Plan 1,0,Room_Type 1,30,2018,6,2,Offline,0,0,0,140.0,0,Not_Canceled
1597,INN01598,2,0,0,3,Meal Plan 1,0,Room_Type 4,45,2018,6,8,Online,0,0,0,128.4,1,Not_Canceled
30240,INN30241,1,0,0,3,Meal Plan 1,0,Room_Type 1,71,2018,6,14,Offline,0,0,0,120.0,0,Not_Canceled
490,INN00491,2,0,1,2,Meal Plan 1,0,Room_Type 1,305,2018,11,4,Online,0,0,0,89.0,0,Canceled
33035,INN33036,2,0,1,3,Not Selected,0,Room_Type 1,131,2018,8,22,Online,0,0,0,92.25,0,Canceled
14,INN00015,2,0,0,2,Meal Plan 1,0,Room_Type 1,47,2017,10,20,Online,0,0,0,94.5,2,Not_Canceled
27062,INN27063,1,0,0,1,Meal Plan 1,0,Room_Type 1,50,2018,4,2,Online,0,0,0,85.5,0,Not_Canceled
26996,INN26997,2,0,0,3,Meal Plan 1,0,Room_Type 1,213,2018,6,7,Offline,0,0,0,130.0,0,Canceled
16085,INN16086,2,0,0,1,Meal Plan 1,0,Room_Type 4,37,2018,7,1,Online,0,0,0,131.4,0,Canceled
30576,INN30577,2,0,0,3,Not Selected,0,Room_Type 1,61,2018,11,17,Online,0,0,0,79.2,1,Not_Canceled
13760,INN13761,1,0,0,1,Meal Plan 1,0,Room_Type 1,14,2017,10,15,Offline,0,0,0,100.0,0,Not_Canceled
28014,INN28015,1,0,0,1,Meal Plan 1,0,Room_Type 1,15,2018,2,2,Corporate,0,0,0,65.0,0,Not_Canceled
19390,INN19391,2,0,1,0,Meal Plan 1,0,Room_Type 1,13,2018,3,20,Offline,0,0,0,85.0,1,Not_Canceled
20219,INN20220,2,0,0,2,Meal Plan 1,0,Room_Type 1,30,2018,6,2,Offline,0,0,0,140.0,0,Not_Canceled
21743,INN21744,2,0,1,2,Meal Plan 1,0,Room_Type 5,32,2018,9,2,Online,0,0,0,116.64,0,Not_Canceled
10835,INN10836,2,0,1,3,Meal Plan 1,0,Room_Type 4,52,2018,3,31,Online,0,0,0,99.88,1,Not_Canceled
17938,INN17939,1,0,6,15,Meal Plan 1,0,Room_Type 1,8,2018,4,13,Corporate,0,0,0,130.0,0,Canceled
35937,INN35938,2,0,0,1,Meal Plan 1,0,Room_Type 1,39,2018,12,27,Offline,0,0,0,65.0,1,Not_Canceled
5278,INN05279,2,0,0,3,Meal Plan 1,0,Room_Type 1,162,2017,9,17,Offline,0,0,0,70.0,0,Not_Canceled
4094,INN04095,2,1,3,6,Meal Plan 1,0,Room_Type 4,199,2018,7,23,Online,0,0,0,94.51,2,Not_Canceled
31963,INN31964,2,0,0,2,Meal Plan 1,0,Room_Type 1,245,2018,6,17,Offline,0,0,0,75.0,0,Canceled
9502,INN09503,2,0,1,2,Meal Plan 1,0,Room_Type 1,19,2018,10,3,Online,0,0,0,149.0,0,Canceled
15243,INN15244,1,0,0,3,Meal Plan 1,0,Room_Type 1,166,2018,11,1,Offline,0,0,0,110.0,0,Canceled
10693,INN10694,2,0,2,1,Meal Plan 1,0,Room_Type 1,5,2017,12,5,Offline,0,0,0,62.8,0,Not_Canceled
5224,INN05225,2,0,0,2,Meal Plan 2,0,Room_Type 1,102,2017,10,16,Offline,0,0,0,109.0,0,Not_Canceled
26551,INN26552,2,0,2,0,Meal Plan 1,0,Room_Type 1,34,2017,10,11,Online,0,0,0,103.05,2,Not_Canceled
32699,INN32700,2,0,1,2,Meal Plan 1,0,Room_Type 1,37,2018,3,7,Online,0,0,0,83.9,1,Not_Canceled
26993,INN26994,2,0,0,4,Meal Plan 1,1,Room_Type 4,16,2018,5,31,Online,0,0,0,134.7,0,Not_Canceled
5314,INN05315,2,0,0,1,Meal Plan 1,0,Room_Type 4,64,2018,9,16,Online,0,0,0,149.4,0,Canceled
27309,INN27310,2,0,1,2,Meal Plan 1,0,Room_Type 4,75,2018,5,2,Online,0,0,0,140.4,1,Canceled
34372,INN34373,2,0,0,2,Meal Plan 1,0,Room_Type 1,322,2018,12,9,Offline,0,0,0,52.0,0,Not_Canceled
19235,INN19236,2,0,0,3,Meal Plan 1,0,Room_Type 1,101,2018,5,17,Offline,0,0,0,80.75,2,Not_Canceled
19081,INN19082,2,0,1,3,Not Selected,0,Room_Type 1,49,2018,3,24,Offline,0,0,0,62.8,0,Not_Canceled
8736,INN08737,2,0,2,2,Meal Plan 1,0,Room_Type 1,99,2017,10,30,Offline,0,0,0,65.0,0,Canceled
5241,INN05242,2,0,0,2,Meal Plan 1,0,Room_Type 4,7,2018,2,26,Complementary,0,0,0,0.0,2,Not_Canceled
837,INN00838,2,0,0,4,Not Selected,0,Room_Type 1,17,2018,11,16,Online,0,0,0,74.8,2,Not_Canceled
1263,INN01264,2,0,1,4,Meal Plan 1,0,Room_Type 1,33,2018,5,9,Online,0,0,0,97.71,1,Not_Canceled
17949,INN17950,1,0,2,1,Meal Plan 2,0,Room_Type 1,122,2018,3,27,Offline,0,0,0,86.0,1,Not_Canceled
33168,INN33169,2,0,2,4,Meal Plan 1,0,Room_Type 1,17,2017,8,29,Online,0,0,0,97.5,1,Canceled
3758,INN03759,2,0,1,0,Meal Plan 1,0,Room_Type 1,5,2018,6,12,Online,0,0,0,131.0,0,Not_Canceled
31907,INN31908,2,0,2,5,Not Selected,0,Room_Type 1,127,2018,6,29,Online,0,0,0,81.96,1,Not_Canceled
16319,INN16320,2,0,2,5,Meal Plan 1,0,Room_Type 1,139,2018,7,5,Offline,0,0,0,72.25,0,Canceled
6302,INN06303,2,0,1,3,Meal Plan 1,0,Room_Type 1,290,2018,12,1,Online,0,0,0,73.95,0,Canceled
15308,INN15309,1,0,2,1,Meal Plan 1,0,Room_Type 1,1,2018,2,28,Offline,0,0,0,60.0,0,Canceled
25297,INN25298,3,0,0,3,Meal Plan 1,0,Room_Type 4,236,2018,9,22,Online,0,0,0,159.3,0,Canceled
24298,INN24299,2,0,2,7,Meal Plan 2,0,Room_Type 4,17,2018,12,9,Offline,0,0,0,108.2,0,Not_Canceled
3546,INN03547,2,0,1,3,Meal Plan 1,0,Room_Type 1,250,2018,9,26,Online,0,0,0,95.0,0,Canceled
10764,INN10765,2,0,0,4,Meal Plan 1,0,Room_Type 1,253,2018,5,4,Offline,0,0,0,90.0,0,Canceled
383,INN00384,2,0,2,0,Not Selected,0,Room_Type 1,5,2018,9,18,Offline,0,0,0,123.7,0,Not_Canceled
23342,INN23343,2,0,0,2,Meal Plan 2,0,Room_Type 1,292,2018,7,21,Offline,0,0,0,115.0,0,Canceled
24771,INN24772,2,0,0,1,Meal Plan 1,0,Room_Type 1,8,2018,6,14,Online,0,0,0,101.0,2,Not_Canceled
26749,INN26750,2,0,0,2,Meal Plan 2,0,Room_Type 1,74,2017,9,18,Offline,0,0,0,109.0,0,Not_Canceled
21833,INN21834,2,0,0,3,Meal Plan 1,0,Room_Type 4,2,2018,5,26,Online,0,0,0,176.0,1,Not_Canceled
35899,INN35900,2,0,1,2,Meal Plan 1,0,Room_Type 1,66,2017,10,9,Offline,0,0,0,75.0,0,Canceled
20589,INN20590,2,0,0,3,Meal Plan 1,0,Room_Type 1,157,2018,7,14,Offline,0,0,0,112.0,0,Canceled
19516,INN19517,1,0,0,3,Meal Plan 2,0,Room_Type 1,2,2017,10,13,Offline,0,0,0,91.0,0,Not_Canceled
10043,INN10044,2,0,2,1,Meal Plan 1,0,Room_Type 1,11,2018,6,18,Online,0,0,0,141.0,1,Not_Canceled
29044,INN29045,2,0,0,2,Meal Plan 1,0,Room_Type 1,308,2018,11,25,Offline,0,0,0,52.0,0,Canceled
34753,INN34754,2,0,0,1,Meal Plan 1,0,Room_Type 1,27,2018,6,9,Offline,0,0,0,120.0,0,Not_Canceled
32882,INN32883,2,0,0,5,Meal Plan 1,0,Room_Type 1,220,2018,8,9,Online,0,0,0,90.95,1,Canceled
26307,INN26308,1,0,1,1,Meal Plan 1,0,Room_Type 1,12,2018,3,7,Online,0,0,0,86.0,1,Not_Canceled
5167,INN05168,2,0,2,1,Meal Plan 1,0,Room_Type 1,75,2018,6,25,Offline,0,0,0,80.75,0,Not_Canceled
3879,INN03880,2,0,2,2,Meal Plan 1,0,Room_Type 1,35,2018,8,28,Online,0,0,0,111.83,0,Canceled
21938,INN21939,1,0,2,3,Meal Plan 1,0,Room_Type 1,115,2018,2,27,Offline,0,0,0,60.0,0,Canceled
20096,INN20097,2,0,1,1,Meal Plan 1,0,Room_Type 4,10,2018,5,9,Online,0,0,0,126.0,1,Not_Canceled
1585,INN01586,1,0,2,1,Meal Plan 2,0,Room_Type 1,145,2017,8,29,Offline,0,0,0,72.5,0,Not_Canceled
30071,INN30072,1,0,0,1,Not Selected,0,Room_Type 5,8,2018,5,21,Offline,0,0,0,169.0,1,Not_Canceled
24074,INN24075,2,0,1,2,Meal Plan 1,0,Room_Type 1,198,2018,9,9,Offline,0,0,0,90.0,0,Canceled
34328,INN34329,2,1,0,3,Meal Plan 1,0,Room_Type 1,142,2018,8,9,Online,0,0,0,130.5,1,Canceled
29957,INN29958,2,0,2,2,Meal Plan 1,0,Room_Type 4,47,2018,4,1,Online,0,0,0,103.28,0,Not_Canceled
23615,INN23616,2,2,2,1,Meal Plan 1,0,Room_Type 6,4,2018,3,27,Online,0,0,0,194.33,2,Not_Canceled
15314,INN15315,2,0,0,3,Not Selected,0,Room_Type 1,80,2018,4,12,Online,0,0,0,85.5,1,Canceled
17499,INN17500,2,0,0,3,Meal Plan 1,1,Room_Type 1,70,2018,2,18,Online,0,0,0,87.3,0,Not_Canceled
18165,INN18166,1,0,0,2,Meal Plan 1,0,Room_Type 1,0,2017,10,27,Corporate,1,0,1,65.0,0,Not_Canceled
23147,INN23148,2,0,1,3,Not Selected,0,Room_Type 1,28,2018,6,30,Online,0,0,0,129.55,1,Not_Canceled
7448,INN07449,2,0,0,3,Meal Plan 1,0,Room_Type 1,160,2017,12,30,Offline,0,0,0,70.0,0,Not_Canceled
11932,INN11933,2,0,0,3,Not Selected,0,Room_Type 1,20,2018,10,4,Online,0,0,0,129.0,0,Canceled
2747,INN02748,2,0,1,0,Not Selected,0,Room_Type 1,102,2018,10,9,Online,0,0,0,108.0,1,Canceled
15550,INN15551,2,0,0,4,Meal Plan 1,0,Room_Type 1,14,2018,6,8,Offline,0,0,0,110.8,1,Not_Canceled
316,INN00317,2,0,0,2,Meal Plan 2,0,Room_Type 1,79,2018,6,24,Offline,0,0,0,109.0,0,Not_Canceled
9657,INN09658,2,1,0,2,Meal Plan 1,0,Room_Type 1,156,2018,8,23,Online,0,0,0,121.5,0,Canceled
35244,INN35245,2,0,1,0,Not Selected,0,Room_Type 1,49,2018,7,11,Online,0,0,0,93.15,0,Canceled
20909,INN20910,2,0,5,12,Meal Plan 1,0,Room_Type 4,5,2018,1,15,Online,0,0,0,88.12,1,Not_Canceled
30927,INN30928,2,0,0,3,Meal Plan 1,0,Room_Type 1,192,2018,8,25,Offline,0,0,0,100.0,0,Not_Canceled
22370,INN22371,1,0,1,2,Meal Plan 1,0,Room_Type 1,180,2018,10,10,Offline,0,0,0,120.0,1,Canceled
19410,INN19411,2,0,0,2,Meal Plan 1,0,Room_Type 4,7,2018,12,29,Online,0,0,0,125.8,0,Not_Canceled
33606,INN33607,2,1,1,1,Meal Plan 1,0,Room_Type 1,120,2018,9,26,Online,0,0,0,152.1,0,Canceled
36251,INN36252,2,0,1,2,Meal Plan 1,0,Room_Type 1,77,2018,1,18,Online,0,0,0,99.0,1,Not_Canceled
21437,INN21438,1,0,0,1,Meal Plan 1,0,Room_Type 1,0,2017,12,15,Corporate,0,0,0,75.0,0,Not_Canceled
5910,INN05911,2,0,0,3,Meal Plan 1,0,Room_Type 4,68,2018,10,18,Online,0,0,0,132.3,2,Not_Canceled
174,INN00175,2,1,0,1,Meal Plan 1,0,Room_Type 1,11,2018,11,5,Online,0,0,0,150.0,1,Canceled
31346,INN31347,2,0,0,1,Not Selected,0,Room_Type 1,18,2018,4,8,Online,0,0,0,89.0,1,Not_Canceled
24054,INN24055,1,0,0,1,Meal Plan 1,0,Room_Type 1,16,2018,10,5,Offline,0,0,0,129.0,1,Not_Canceled
15978,INN15979,2,0,1,3,Not Selected,0,Room_Type 1,220,2018,10,20,Online,0,0,0,80.75,1,Not_Canceled
6542,INN06543,2,0,2,9,Meal Plan 1,0,Room_Type 4,106,2018,3,15,Online,0,0,0,110.77,0,Canceled
9510,INN09511,1,0,1,3,Meal Plan 1,0,Room_Type 4,7,2018,10,27,Aviation,0,0,0,110.0,0,Not_Canceled
24793,INN24794,1,0,0,3,Meal Plan 1,0,Room_Type 1,166,2018,11,1,Offline,0,0,0,110.0,0,Canceled
22320,INN22321,2,0,2,0,Meal Plan 1,0,Room_Type 1,8,2018,9,25,Offline,0,0,0,95.0,0,Not_Canceled
21343,INN21344,2,0,2,2,Meal Plan 1,0,Room_Type 1,4,2018,2,5,Online,0,0,0,91.0,0,Canceled
11415,INN11416,1,0,1,2,Meal Plan 1,0,Room_Type 1,118,2018,6,6,Offline,0,0,0,110.0,0,Not_Canceled
12483,INN12484,2,0,2,3,Meal Plan 1,0,Room_Type 1,35,2018,6,26,Online,0,0,0,110.7,1,Not_Canceled
20281,INN20282,2,0,0,3,Meal Plan 1,0,Room_Type 1,104,2017,12,3,Offline,0,0,0,75.0,0,Not_Canceled
10273,INN10274,2,0,0,2,Meal Plan 1,0,Room_Type 4,86,2018,4,20,Online,0,0,0,127.8,0,Canceled
32600,INN32601,0,2,1,2,Meal Plan 1,0,Room_Type 2,381,2018,12,23,Online,0,0,0,69.5,1,Canceled
12025,INN12026,2,0,0,1,Meal Plan 1,0,Room_Type 1,113,2018,12,8,Online,0,0,0,90.0,1,Canceled
7391,INN07392,2,1,1,3,Meal Plan 1,0,Room_Type 1,62,2018,3,28,Online,0,0,0,101.15,2,Not_Canceled
27346,INN27347,1,0,0,3,Meal Plan 1,0,Room_Type 1,9,2018,3,1,Online,0,0,0,71.84,1,Not_Canceled
16152,INN16153,2,0,2,3,Meal Plan 1,0,Room_Type 1,333,2018,12,10,Online,0,0,0,73.95,0,Canceled
30383,INN30384,2,0,1,4,Meal Plan 1,0,Room_Type 1,145,2018,7,4,Offline,0,0,0,112.0,1,Not_Canceled
10765,INN10766,1,0,0,1,Meal Plan 1,0,Room_Type 1,3,2017,10,1,Online,0,0,0,120.0,0,Not_Canceled
20571,INN20572,3,0,2,1,Meal Plan 1,0,Room_Type 4,61,2017,11,21,Offline,0,0,0,90.0,0,Not_Canceled
26033,INN26034,2,0,1,3,Meal Plan 1,0,Room_Type 1,179,2018,10,27,Online,0,0,0,90.9,0,Canceled
30368,INN30369,2,0,0,2,Meal Plan 1,0,Room_Type 1,17,2018,3,17,Corporate,0,0,0,80.0,1,Not_Canceled
14820,INN14821,2,0,0,1,Meal Plan 1,0,Room_Type 7,2,2017,10,21,Complementary,1,0,4,0.0,1,Not_Canceled
23178,INN23179,1,0,1,0,Meal Plan 1,0,Room_Type 1,19,2018,9,12,Online,0,0,0,99.0,2,Not_Canceled
98,INN00099,2,0,0,3,Meal Plan 1,0,Room_Type 1,30,2018,11,17,Online,0,0,0,76.08,1,Not_Canceled
71,INN00072,2,0,1,0,Not Selected,0,Room_Type 1,34,2018,11,14,Online,0,0,0,88.0,2,Not_Canceled
29440,INN29441,2,0,1,2,Meal Plan 2,0,Room_Type 1,161,2018,3,25,Offline,0,0,0,130.0,0,Canceled
19339,INN19340,1,0,0,1,Meal Plan 1,0,Room_Type 4,9,2018,12,7,Online,0,0,0,114.0,1,Not_Canceled
